1459449370 7992 3571 47 5 9 3
1459512062 7992 3571 47 11 9 3
1459609105 7992 3791 47 11 9 3
1460300131 8073 3791 47 11 9 3
1460300225 8309 3791 47 11 9 3
1460617577 8349 3791 47 11 9 3
1460628385 8398 3791 47 11 9 3
1460629682 8400 3791 47 11 9 3
1460629820 8417 3791 47 11 9 3
1460638925 8425 3791 47 11 9 3
1460722297 8425 3791 47 16 9 3
1462117731 8433 3791 47 16 9 3
1462118567 8462 3791 47 16 9 3
1462119142 8462 3791 47 16 9 3
1462975930 8466 3791 47 16 9 3
1462981431 8588 3791 47 16 9 3
1463068170 8592 3791 47 16 9 3
1463068206 8599 3791 47 16 9 3
1463068308 8696 3791 47 16 9 3
1463068757 8700 3791 47 16 9 3
1463125762 8704 3791 47 16 9 3
1463125872 8711 3791 47 16 9 3
1463142407 8711 3791 60 16 9 3
1463679771 8734 3791 60 16 9 3
1463679824 8734 3791 60 16 9 3
1463755322 8746 3791 60 16 9 3
1463756416 8747 3791 60 16 9 3
1463756529 8789 3791 60 16 9 3
1463757039 8795 3791 60 16 9 3
1463762006 8837 3791 60 16 9 3
1463762646 8852 3791 60 16 9 3
1463762918 8894 3791 60 16 9 3
1463763880 9040 3791 60 16 9 3
